title,description,link,query
"“컴공 접고 전기 배운다”…코딩도 뚫은 AI, 20대 취업 공식 뒤집었다 - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE43WUtVTWlIMkg4Y1lqdGtGUDVmbnkycDRzTVdzNHFnaDBRNVRsaDlwUTVTZkRSQzJnU0FVMGYtN2Jfb1dCTUx6Z0hlS0NtTXc?oc=5"" target=""_blank"">“컴공 접고 전기 배운다”…코딩도 뚫은 AI, 20대 취업 공식 뒤집었다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiT0FVX3lxTE43WUtVTWlIMkg4Y1lqdGtGUDVmbnkycDRzTVdzNHFnaDBRNVRsaDlwUTVTZkRSQzJnU0FVMGYtN2Jfb1dCTUx6Z0hlS0NtTXc?oc=5,인공지능
전쟁 지휘하는 인공지능…‘완전자율무기’ 향한 위험한 속도전 - 한겨레,"<a href=""https://news.google.com/rss/articles/CBMiggFBVV95cUxOTW9vYzF0blhjYzVySVByQ09RUTA0MjZXeTVDLU5OV3puRTM3ZnlvaGUzTGNmbFFZQ0dld1NRQkNaMU15NUxYRE53MEhsSk9USjNkdC1IUXl0am1ObWswbC1QRV8yTjFPNERpYmRtVDRZV3hfU0JEXzNmMHRHSlR2X0pR?oc=5"" target=""_blank"">전쟁 지휘하는 인공지능…‘완전자율무기’ 향한 위험한 속도전</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한겨레</font>",https://news.google.com/rss/articles/CBMiggFBVV95cUxOTW9vYzF0blhjYzVySVByQ09RUTA0MjZXeTVDLU5OV3puRTM3ZnlvaGUzTGNmbFFZQ0dld1NRQkNaMU15NUxYRE53MEhsSk9USjNkdC1IUXl0am1ObWswbC1QRV8yTjFPNERpYmRtVDRZV3hfU0JEXzNmMHRHSlR2X0pR?oc=5,인공지능
인공지능 중점학교 1141곳 선정 AI 수업 확대 등 385억 지원 - 대한민국 정책브리핑,"<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE11Y2RYR1BDQVFSbktUUUlRMl94V05XMF9ISDVMd3hfWkRZMFlfMWNYVFpOMUhnSzV5ajNJNG93bkVQNXg1eUhvNDFzUXBuaGZiMUJSX0R2LThWcW81WVNCM19VemplZmNPOVhHTA?oc=5"" target=""_blank"">인공지능 중점학교 1141곳 선정 AI 수업 확대 등 385억 지원</a>&nbsp;&nbsp;<font color=""#6f6f6f"">대한민국 정책브리핑</font>",https://news.google.com/rss/articles/CBMibEFVX3lxTE11Y2RYR1BDQVFSbktUUUlRMl94V05XMF9ISDVMd3hfWkRZMFlfMWNYVFpOMUhnSzV5ajNJNG93bkVQNXg1eUhvNDFzUXBuaGZiMUJSX0R2LThWcW81WVNCM19VemplZmNPOVhHTA?oc=5,인공지능
"""인공지능(AI) 생성코드 늘수록 의료기기 보안 점검 강화 필요"" - 히트뉴스","<a href=""https://news.google.com/rss/articles/CBMia0FVX3lxTFBlZXJNdFI1VjRTU29FcTdWZHBaazJ5bjlSamRNalh4bUNpMHRSZXJLejZybjZPZTZPYVlEZGNQbnJGQlVmc1VmQWFKZ1ZoZnROUEstNzZIYnplb3dGVDE0TVF1dGdQMFB5aWpn?oc=5"" target=""_blank"">""인공지능(AI) 생성코드 늘수록 의료기기 보안 점검 강화 필요""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">히트뉴스</font>",https://news.google.com/rss/articles/CBMia0FVX3lxTFBlZXJNdFI1VjRTU29FcTdWZHBaazJ5bjlSamRNalh4bUNpMHRSZXJLejZybjZPZTZPYVlEZGNQbnJGQlVmc1VmQWFKZ1ZoZnROUEstNzZIYnplb3dGVDE0TVF1dGdQMFB5aWpn?oc=5,인공지능
"배경훈 부총리, 4대 과기원 - 지역 인공지능 전환 협력기업 업무협약식 참석 - 인공지능신문","<a href=""https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5tdWpnbUt0N1Juby0tR3NLUVB6dk9faUZ1MGZuUEJJbVE3cURHZHJMUnZncmI0aGdzT0lpeEpkcHd2ZWNUSVBiMExhUG1YVDBTa19TX2tjX1RYdmdseHhSWU9QYW1Xb3c?oc=5"" target=""_blank"">배경훈 부총리, 4대 과기원 - 지역 인공지능 전환 협력기업 업무협약식 참석</a>&nbsp;&nbsp;<font color=""#6f6f6f"">인공지능신문</font>",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5tdWpnbUt0N1Juby0tR3NLUVB6dk9faUZ1MGZuUEJJbVE3cURHZHJMUnZncmI0aGdzT0lpeEpkcHd2ZWNUSVBiMExhUG1YVDBTa19TX2tjX1RYdmdseHhSWU9QYW1Xb3c?oc=5,인공지능
"자율형 인공지능(에이전틱 AI) 시대, 소프트웨어 산업 대응 방안 모색 - 법률신문","<a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTFBYTGRWOWY1YkZvZDV5dTlldThsblc0c1pjNVJTTjJoNmlCQnh5eVkwOTFwS0ZBQ2tNOW56bkJ6N210XzRHVllaT1VQOFh2bUN2NFJzWEZ6eVpfSnVfYWJ4ZmppSTVhVVZYYlNFOHRB0gFyQVVfeXFMT2xwRjJ6MFdzZkVVLVFxd0d0SG5td1pfMDJFaS1wZXlVSUNKaG9nbWs0VDRkT3JGQXhfNEM4Wjh0cjVWbGp4LXlUcXAzeXVBZGc0NEZ5WHpuN1Rua2lSbUk2c1Z2RHNFS28yMXRwOTJSeFNR?oc=5"" target=""_blank"">자율형 인공지능(에이전틱 AI) 시대, 소프트웨어 산업 대응 방안 모색</a>&nbsp;&nbsp;<font color=""#6f6f6f"">법률신문</font>",https://news.google.com/rss/articles/CBMibkFVX3lxTFBYTGRWOWY1YkZvZDV5dTlldThsblc0c1pjNVJTTjJoNmlCQnh5eVkwOTFwS0ZBQ2tNOW56bkJ6N210XzRHVllaT1VQOFh2bUN2NFJzWEZ6eVpfSnVfYWJ4ZmppSTVhVVZYYlNFOHRB0gFyQVVfeXFMT2xwRjJ6MFdzZkVVLVFxd0d0SG5td1pfMDJFaS1wZXlVSUNKaG9nbWs0VDRkT3JGQXhfNEM4Wjh0cjVWbGp4LXlUcXAzeXVBZGc0NEZ5WHpuN1Rua2lSbUk2c1Z2RHNFS28yMXRwOTJSeFNR?oc=5,인공지능
"“인공지능 대전환 시대, 한국형 컨트롤타워 역할” - 데일리메디","<a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTE1IMDA5ckdTc3RHWWp2NUdTdGx5a2kwc240eGQ1YW44STBpNW9YazZrME5FSXptcklZYUR5am1HNG1WT292dTFhUFFiZkJfZzdRVDVOWGl3NXFmdDdtektlNTlkaWt6bVZG?oc=5"" target=""_blank"">“인공지능 대전환 시대, 한국형 컨트롤타워 역할”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">데일리메디</font>",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1IMDA5ckdTc3RHWWp2NUdTdGx5a2kwc240eGQ1YW44STBpNW9YazZrME5FSXptcklZYUR5am1HNG1WT292dTFhUFFiZkJfZzdRVDVOWGl3NXFmdDdtektlNTlkaWt6bVZG?oc=5,인공지능
직원 대상 인공지능(AI) 활용 교육 나서 - 농민신문,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTFB1SlBSLXFIQVZPUzNBUXZWSVF5QmNiSm9ibE82NERaLTNJdXZrRENTRWZaMGVkbUpYYVc5cWtiNllmdXRrdTNYR2FwU3FvUHEwekpkQURqQ3pJQQ?oc=5"" target=""_blank"">직원 대상 인공지능(AI) 활용 교육 나서</a>&nbsp;&nbsp;<font color=""#6f6f6f"">농민신문</font>",https://news.google.com/rss/articles/CBMiWkFVX3lxTFB1SlBSLXFIQVZPUzNBUXZWSVF5QmNiSm9ibE82NERaLTNJdXZrRENTRWZaMGVkbUpYYVc5cWtiNllmdXRrdTNYR2FwU3FvUHEwekpkQURqQ3pJQQ?oc=5,인공지능
[포토] 인공지능 로봇으로 치매 치료 - 전자신문,"<a href=""https://news.google.com/rss/articles/CBMiTkFVX3lxTE8xZUlXM29uaFVqTy1IYjhUbGJ6bDF3SGJydTJzUDYtR01wWjNiMmFicExqV2VIMkttbkhwOXJZdW1ldnIwbzFoRkxsUlVYQQ?oc=5"" target=""_blank"">[포토] 인공지능 로봇으로 치매 치료</a>&nbsp;&nbsp;<font color=""#6f6f6f"">전자신문</font>",https://news.google.com/rss/articles/CBMiTkFVX3lxTE8xZUlXM29uaFVqTy1IYjhUbGJ6bDF3SGJydTJzUDYtR01wWjNiMmFicExqV2VIMkttbkhwOXJZdW1ldnIwbzFoRkxsUlVYQQ?oc=5,인공지능
거제 조선업 인공지능 전환 '협력 플랫폼' 출범 - knn.co.kr,"<a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE1lUnV6SmkxaGxHX1pIOU1yU0s2UlJldk9lNi1tUjZYeEl6WjFoN1dBS0RoM2hQT2ZPQ0Q3N3JoQWpHYUdWeGF1ZHk5d1pXQ2J5RzdaVw?oc=5"" target=""_blank"">거제 조선업 인공지능 전환 '협력 플랫폼' 출범</a>&nbsp;&nbsp;<font color=""#6f6f6f"">knn.co.kr</font>",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1lUnV6SmkxaGxHX1pIOU1yU0s2UlJldk9lNi1tUjZYeEl6WjFoN1dBS0RoM2hQT2ZPQ0Q3N3JoQWpHYUdWeGF1ZHk5d1pXQ2J5RzdaVw?oc=5,인공지능
산업 인공지능 전환 생태계 조성 ‘박차’ - v.daum.net,"<a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTFBRVmdJejNsNFVjQXd2NGQ2QTk5T09BcUE3VE1WTFZhRG9aWnhkM1lrZkR2OWZJcFNhbVZYMmdOX3pqcnkxcHJtVlhIUG01Rm8?oc=5"" target=""_blank"">산업 인공지능 전환 생태계 조성 ‘박차’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBRVmdJejNsNFVjQXd2NGQ2QTk5T09BcUE3VE1WTFZhRG9aWnhkM1lrZkR2OWZJcFNhbVZYMmdOX3pqcnkxcHJtVlhIUG01Rm8?oc=5,인공지능
"경남도, ‘인공지능 기반 통합돌봄’ 본격 가동...전국 광역 최초 ‘AI 통합복지플랫폼’ 6월 본격 개시 - 인공지능신문","<a href=""https://news.google.com/rss/articles/CBMiZ0FVX3lxTE52MnRpLTc2dU04ejFkTW5aZUN0d0JVMThPWmxKZmptbHJLWkFLSG5HLXhWTmpVMmY2N05jaFdRSndONU1ZSFRNZjY2ZkNVQ1RrX1N5VmpmRjZYdUVsc1pweS04VExocDg?oc=5"" target=""_blank"">경남도, ‘인공지능 기반 통합돌봄’ 본격 가동...전국 광역 최초 ‘AI 통합복지플랫폼’ 6월 본격 개시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">인공지능신문</font>",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE52MnRpLTc2dU04ejFkTW5aZUN0d0JVMThPWmxKZmptbHJLWkFLSG5HLXhWTmpVMmY2N05jaFdRSndONU1ZSFRNZjY2ZkNVQ1RrX1N5VmpmRjZYdUVsc1pweS04VExocDg?oc=5,인공지능
"“인공지능이 지켜주는 일상 속 안전”...국토부, 2년간 750억 투입해 AI 기술 상용화 지원 - 인공지능신문","<a href=""https://news.google.com/rss/articles/CBMiZ0FVX3lxTE51NWNJa2pIa2xmVmNfXzAwWElxRmptWVowT3hocVgxU2tlRUlyc3g0YlpObDNHRnBlVlF6UXhUeDBwX29Ra0Nkd0RaWjE5WEE3OFNFTFBFa1NMNzlJT3ZZeTFQVnhndFk?oc=5"" target=""_blank"">“인공지능이 지켜주는 일상 속 안전”...국토부, 2년간 750억 투입해 AI 기술 상용화 지원</a>&nbsp;&nbsp;<font color=""#6f6f6f"">인공지능신문</font>",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE51NWNJa2pIa2xmVmNfXzAwWElxRmptWVowT3hocVgxU2tlRUlyc3g0YlpObDNHRnBlVlF6UXhUeDBwX29Ra0Nkd0RaWjE5WEE3OFNFTFBFa1NMNzlJT3ZZeTFQVnhndFk?oc=5,인공지능
[기고] 인공지능(AI) 시대 '쓸모없는 인간' - v.daum.net,"<a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTE9SaUtvU3UwSTRCajVCSEFtU1l3MVAtUC1fME1MRDA4WVUxNExNMVhRSXYzM0lELWllMmVGMnJWOHZTMWVkX1E?oc=5"" target=""_blank"">[기고] 인공지능(AI) 시대 '쓸모없는 인간'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiRkFVX3lxTE9SaUtvU3UwSTRCajVCSEFtU1l3MVAtUC1fME1MRDA4WVUxNExNMVhRSXYzM0lELWllMmVGMnJWOHZTMWVkX1E?oc=5,인공지능
"경기도여성가족재단, ‘인공지능과 사회정책’ 포럼 … “인간이 더 나은 세상 디자인할 기회 얼마 남지 않아” - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTFBCWFdDYXI5UjAwYWtUX1VENlVOcjBLZ0VqRDhkbkxTRFN5WFNiQmVXN3c4aGxHUnZvdlNDVDFuWDg4RVQxNXc?oc=5"" target=""_blank"">경기도여성가족재단, ‘인공지능과 사회정책’ 포럼 … “인간이 더 나은 세상 디자인할 기회 얼마 남지 않아”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiRkFVX3lxTFBCWFdDYXI5UjAwYWtUX1VENlVOcjBLZ0VqRDhkbkxTRFN5WFNiQmVXN3c4aGxHUnZvdlNDVDFuWDg4RVQxNXc?oc=5,인공지능
인공지능의 물결 속에서 노동 시장은 불안정한 상태에 놓여 있다. - Vietnam.vn,"<a href=""https://news.google.com/rss/articles/CBMifkFVX3lxTE9kWTl3b09nMTdYbmZWTDY3UmhiT0ZzYjBEd0lrZ0tKOXF4Wk9vbTNwS3BVMTAyV3paaHlrTENhaDRYU0dCUUc1OGFBOGRQZ0F6WkFQMGduRXB3MVZlcldwTjdGb1E4V296ZHhOTXVtYWtpR0o4ZTg4bko5dDRuQQ?oc=5"" target=""_blank"">인공지능의 물결 속에서 노동 시장은 불안정한 상태에 놓여 있다.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Vietnam.vn</font>",https://news.google.com/rss/articles/CBMifkFVX3lxTE9kWTl3b09nMTdYbmZWTDY3UmhiT0ZzYjBEd0lrZ0tKOXF4Wk9vbTNwS3BVMTAyV3paaHlrTENhaDRYU0dCUUc1OGFBOGRQZ0F6WkFQMGduRXB3MVZlcldwTjdGb1E4V296ZHhOTXVtYWtpR0o4ZTg4bko5dDRuQQ?oc=5,인공지능
"인공지능의 신뢰성, 투명성 관련 규제 현황과 저작권 법적 쟁점 - 법률신문","<a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTE1BUk11SXh2aGV3UjRYNF9GZ1Fyd3ZLUnVTbDhRNm9OSFRtaUZ5QTdtTU51YXZMZ2NvdVBNYzlfRFN3ZFd5czI3NGlSTWY4dXV6RkJkYXluX0VwTFBxcVV3SWdlZ0NBbnVBeVlyYWxn0gFyQVVfeXFMUFY2c2lpcS1KYUpOZEZrbXVuVktWOGVoRGc5NGxWSzBkdC1SY0NiNzdZUXVGanBucVJ3NV9nZjJvaXE4RmJfLXV3bnVEUE9rbW9FRXk3YU9DWlZWRi0zWnVxNDRDVHRsNkdYeENVMEJ1SDB3?oc=5"" target=""_blank"">인공지능의 신뢰성, 투명성 관련 규제 현황과 저작권 법적 쟁점</a>&nbsp;&nbsp;<font color=""#6f6f6f"">법률신문</font>",https://news.google.com/rss/articles/CBMibkFVX3lxTE1BUk11SXh2aGV3UjRYNF9GZ1Fyd3ZLUnVTbDhRNm9OSFRtaUZ5QTdtTU51YXZMZ2NvdVBNYzlfRFN3ZFd5czI3NGlSTWY4dXV6RkJkYXluX0VwTFBxcVV3SWdlZ0NBbnVBeVlyYWxn0gFyQVVfeXFMUFY2c2lpcS1KYUpOZEZrbXVuVktWOGVoRGc5NGxWSzBkdC1SY0NiNzdZUXVGanBucVJ3NV9nZjJvaXE4RmJfLXV3bnVEUE9rbW9FRXk3YU9DWlZWRi0zWnVxNDRDVHRsNkdYeENVMEJ1SDB3?oc=5,인공지능
[이슈] ‘대한민국 인공지능행동계획’ 확정… AI 3강 도약 청사진 구체화 - 미래한국 Weekly,"<a href=""https://news.google.com/rss/articles/CBMicEFVX3lxTE9Od0lBYTZhR3Y5TU40U1VMU3lxSW5nVlNSR3o5WGt5MHlObUdJWnZuNzRjc3lwLXE5M2tYOHhBeWluelAybU90aG5JaFVSeGNVOFF4eHJmdXB4bjgyRGkwMHN6ejUzRGx2QnZReWRteFk?oc=5"" target=""_blank"">[이슈] ‘대한민국 인공지능행동계획’ 확정… AI 3강 도약 청사진 구체화</a>&nbsp;&nbsp;<font color=""#6f6f6f"">미래한국 Weekly</font>",https://news.google.com/rss/articles/CBMicEFVX3lxTE9Od0lBYTZhR3Y5TU40U1VMU3lxSW5nVlNSR3o5WGt5MHlObUdJWnZuNzRjc3lwLXE5M2tYOHhBeWluelAybU90aG5JaFVSeGNVOFF4eHJmdXB4bjgyRGkwMHN6ejUzRGx2QnZReWRteFk?oc=5,인공지능
"인공지능으로 “1인 기업 시대 연다”...알리바바, 기업용 자율 AI 에이전트 플랫폼 ‘우콩’ 전격 출시 - 인공지능신문","<a href=""https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5qbzNkSldJQnE5c2t4YkFBcEVNbTJDSHNjaUJXR2czN2xLUTgzZnBHbld4cWt0bXhsbmpKN2E3WjhfX0hYZHZJQnRwdnNEcHFSTi0yeWJyUC0wcmRmNDhVOVVjN3AtbWM?oc=5"" target=""_blank"">인공지능으로 “1인 기업 시대 연다”...알리바바, 기업용 자율 AI 에이전트 플랫폼 ‘우콩’ 전격 출시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">인공지능신문</font>",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5qbzNkSldJQnE5c2t4YkFBcEVNbTJDSHNjaUJXR2czN2xLUTgzZnBHbld4cWt0bXhsbmpKN2E3WjhfX0hYZHZJQnRwdnNEcHFSTi0yeWJyUC0wcmRmNDhVOVVjN3AtbWM?oc=5,인공지능
"“인공지능이 하루 57명 취업 연결”...고용부, 청년·기업이 직접 고른 AI 고용서비스 확대 - 인공지능신문","<a href=""https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9QOTB2eGFKWlRVUnhJZllIZ0NDbG5RUWVDcUM2dnJTMUU5RGNPNzVIRThiNzZkeU8xOVhWYVJCSWs0eUxINHpkVzBiMDNhWnBhaDYzR1lYbFROdV9iOHBDUDFabWxsZGc?oc=5"" target=""_blank"">“인공지능이 하루 57명 취업 연결”...고용부, 청년·기업이 직접 고른 AI 고용서비스 확대</a>&nbsp;&nbsp;<font color=""#6f6f6f"">인공지능신문</font>",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9QOTB2eGFKWlRVUnhJZllIZ0NDbG5RUWVDcUM2dnJTMUU5RGNPNzVIRThiNzZkeU8xOVhWYVJCSWs0eUxINHpkVzBiMDNhWnBhaDYzR1lYbFROdV9iOHBDUDFabWxsZGc?oc=5,인공지능
"KGM, AI 휴머노이드 기술 개발 MOU 체결… 인공지능 기술 개발에 속도 - 인공지능신문","<a href=""https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1YeW0xeEw2eWhBSVhRck9WM1M2X0kxeDdDcVNMQVJzZlJYWklKMDl3UU1TWXc0T0d5dUNJc2tjMUVjX0Jxd3ZMNWRfYS0yamRjNlJkelJlckJreVFrX25HQy01RUxOdDQ?oc=5"" target=""_blank"">KGM, AI 휴머노이드 기술 개발 MOU 체결… 인공지능 기술 개발에 속도</a>&nbsp;&nbsp;<font color=""#6f6f6f"">인공지능신문</font>",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1YeW0xeEw2eWhBSVhRck9WM1M2X0kxeDdDcVNMQVJzZlJYWklKMDl3UU1TWXc0T0d5dUNJc2tjMUVjX0Jxd3ZMNWRfYS0yamRjNlJkelJlckJreVFrX25HQy01RUxOdDQ?oc=5,인공지능
"삼척시, 인공지능 입문 교육 수강생 모집 - G1방송","<a href=""https://news.google.com/rss/articles/CBMiekFVX3lxTE9hMGpxVW9RajNFQkE2TDlhYnhNX3FZUFdtTFdidzFJS2E0UGRhNlZ4SGU2TWhVNnJsRnAxQnFlY1k5N01WVTBmell4dWpvZGZMVDBTRkZRTXhIamZnd1N0RHIycTJCTGRwYUYzR2tDUjF3MDZtUnl4UTVn?oc=5"" target=""_blank"">삼척시, 인공지능 입문 교육 수강생 모집</a>&nbsp;&nbsp;<font color=""#6f6f6f"">G1방송</font>",https://news.google.com/rss/articles/CBMiekFVX3lxTE9hMGpxVW9RajNFQkE2TDlhYnhNX3FZUFdtTFdidzFJS2E0UGRhNlZ4SGU2TWhVNnJsRnAxQnFlY1k5N01WVTBmell4dWpvZGZMVDBTRkZRTXhIamZnd1N0RHIycTJCTGRwYUYzR2tDUjF3MDZtUnl4UTVn?oc=5,인공지능
"AI기반 초단기 강수 예측 모델 개발, ""한국 국지성 폭우 대응"" - 사이언스타임즈","<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxPS0J3YUxuRG9sSWpsdmZPd2JSVldLR1NSeGNkbzNMdUI2WWJZcFAzLW5QQ095YldzS3BLZXdpd2Y5dmw5c1BwVDlXM0RVYWxXcHpzM3BTNzl1V280aVlpSHRDOTEwVm0ycFhJck5ZZzdmX0RNYUlmcV91VC1vZDdodEs2WVBPQjRnbElRb3FzVQ?oc=5"" target=""_blank"">AI기반 초단기 강수 예측 모델 개발, ""한국 국지성 폭우 대응""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">사이언스타임즈</font>",https://news.google.com/rss/articles/CBMijwFBVV95cUxPS0J3YUxuRG9sSWpsdmZPd2JSVldLR1NSeGNkbzNMdUI2WWJZcFAzLW5QQ095YldzS3BLZXdpd2Y5dmw5c1BwVDlXM0RVYWxXcHpzM3BTNzl1V280aVlpSHRDOTEwVm0ycFhJck5ZZzdmX0RNYUlmcV91VC1vZDdodEs2WVBPQjRnbElRb3FzVQ?oc=5,인공지능
「뻔뻔한 과힉책」인공지능은 똑똑한 로봇이야! - 소년한국일보,"<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE1ldG5tbE1GX2RBUUMtY0JsQVh2YnZqaEliYXdHLTV5MlRNUDdDdDBGcWJRd1RWZ3JaOFhmVFByTlQxYnFUbjhXaVNtV2pDRnhpNmdGSHpybFlnUTdQb0FReEJ3U19rQWIxVEJERdIBcEFVX3lxTE50NEd0TG5WdDNJdW9JQ2l6X2l6dGlkNHpTS1N0bWs0ZXcxQkF6WWg0SEFBbFNqZTY4aFZzVzRIcDQzUXBBLW9XZHhiX0J0Y0N5Q09IVUJpVDJVY0JEaWM1OWpuVUxUS2xVdWdQQmFHYjM?oc=5"" target=""_blank"">「뻔뻔한 과힉책」인공지능은 똑똑한 로봇이야!</a>&nbsp;&nbsp;<font color=""#6f6f6f"">소년한국일보</font>",https://news.google.com/rss/articles/CBMibEFVX3lxTE1ldG5tbE1GX2RBUUMtY0JsQVh2YnZqaEliYXdHLTV5MlRNUDdDdDBGcWJRd1RWZ3JaOFhmVFByTlQxYnFUbjhXaVNtV2pDRnhpNmdGSHpybFlnUTdQb0FReEJ3U19rQWIxVEJERdIBcEFVX3lxTE50NEd0TG5WdDNJdW9JQ2l6X2l6dGlkNHpTS1N0bWs0ZXcxQkF6WWg0SEFBbFNqZTY4aFZzVzRIcDQzUXBBLW9XZHhiX0J0Y0N5Q09IVUJpVDJVY0JEaWM1OWpuVUxUS2xVdWdQQmFHYjM?oc=5,인공지능
"오티콘보청기, 디지털 의료기기 인증… 인공지능 AI 2.0 보청기 주목 - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE1UWU8wVW5fYTJ5d0Nxakk1T2Y3NVdpWHZqeUx3MHJVblNzekNWY2tMa05BNk9XR2RNR1FBSDNvbjc0dWtSdVEwcExWcDRIMWQ2UUItVw?oc=5"" target=""_blank"">오티콘보청기, 디지털 의료기기 인증… 인공지능 AI 2.0 보청기 주목</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1UWU8wVW5fYTJ5d0Nxakk1T2Y3NVdpWHZqeUx3MHJVblNzekNWY2tMa05BNk9XR2RNR1FBSDNvbjc0dWtSdVEwcExWcDRIMWQ2UUItVw?oc=5,인공지능
인하대 AI·데이터법연구소 출범 - 법률신문,"<a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTE9VV0xGX1lKRGNScG9xR1JKcVI3VE1rMVY5VDRCeVE0cExLRU55QmtyYWlOU2xfSkdWdDFKdGNTRUQ1VUJqZGVwMmJNX2d6bHRZVURlcjNlVmQ1STJuWVJOVkdVY2pJN2dTRERkSkd30gFyQVVfeXFMTUw0U0d6ektKVGpudFJtRktnalk2OVdYWV9ad1hkdUh5S1ZUSDFrSi1uWDNjTHVxRjI0NVRZcGtiQWRmOGJZSC1UeW9RUERpZnlsRjNkRTFUMm13bkI3VDFYZmdWYWwwSDY4ZVBQTmdnZWx3?oc=5"" target=""_blank"">인하대 AI·데이터법연구소 출범</a>&nbsp;&nbsp;<font color=""#6f6f6f"">법률신문</font>",https://news.google.com/rss/articles/CBMibkFVX3lxTE9VV0xGX1lKRGNScG9xR1JKcVI3VE1rMVY5VDRCeVE0cExLRU55QmtyYWlOU2xfSkdWdDFKdGNTRUQ1VUJqZGVwMmJNX2d6bHRZVURlcjNlVmQ1STJuWVJOVkdVY2pJN2dTRERkSkd30gFyQVVfeXFMTUw0U0d6ektKVGpudFJtRktnalk2OVdYWV9ad1hkdUh5S1ZUSDFrSi1uWDNjTHVxRjI0NVRZcGtiQWRmOGJZSC1UeW9RUERpZnlsRjNkRTFUMm13bkI3VDFYZmdWYWwwSDY4ZVBQTmdnZWx3?oc=5,인공지능
인공지능(AI) 응용제품 상용화로 환경산업 키운다 - 기후에너지경제,"<a href=""https://news.google.com/rss/articles/CBMiZEFVX3lxTE52OHhNLUw0T0pmY2JVSUxtT094QWN0d09XenJ5dk1LaVJCbVpSTWFtdy1PUVRNRWh4NnBQcUxzWUk4V2pQN01CbjVkZmQwclBheDhkVWl4b0prRGttY2hYbTZBNm0?oc=5"" target=""_blank"">인공지능(AI) 응용제품 상용화로 환경산업 키운다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">기후에너지경제</font>",https://news.google.com/rss/articles/CBMiZEFVX3lxTE52OHhNLUw0T0pmY2JVSUxtT094QWN0d09XenJ5dk1LaVJCbVpSTWFtdy1PUVRNRWh4NnBQcUxzWUk4V2pQN01CbjVkZmQwclBheDhkVWl4b0prRGttY2hYbTZBNm0?oc=5,인공지능
적을 지목하는 손가락... 인공지능은 피를 먹고 자란다 - v.daum.net,"<a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTE9mTjg1MS1zRTU2N3VDVE9KaHZIZWJwdC0zUGVkdkhDWEpHVUFZQ3p5d3BxU2xXZkxGa3JJd3RsbFc2NnE1V1E?oc=5"" target=""_blank"">적을 지목하는 손가락... 인공지능은 피를 먹고 자란다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiRkFVX3lxTE9mTjg1MS1zRTU2N3VDVE9KaHZIZWJwdC0zUGVkdkhDWEpHVUFZQ3p5d3BxU2xXZkxGa3JJd3RsbFc2NnE1V1E?oc=5,인공지능
